term,crn,catalog_id,section,credits,title,meetings,timecodes,primary_instructor,cap,act,rem
Fall2015,75533,PH 0250,B,3,Ethical Theory,"[{'days': 'TF', 'times': '0200pm-0315pm', 'dates': '09/01-12/07', 'location': 'BNW 166'}]",['TF 0200pm-0315pm 09/01-12/07 BNW 166'],Toby J.  Svoboda,20,20,0
Fall2015,75535,PH 0260,A,3,Social and Political Philosophy,"[{'days': 'TF', 'times': '1100am-1215pm', 'dates': '09/01-12/07', 'location': 'LYL 227B'}]",['TF 1100am-1215pm 09/01-12/07 LYL 227B'],Jose L.  Fernandez,20,20,0
Fall2015,75536,PH 0260,B,3,Social and Political Philosophy,"[{'days': 'TF', 'times': '0200pm-0315pm', 'dates': '09/01-12/07', 'location': 'LYL 227B'}]",['TF 0200pm-0315pm 09/01-12/07 LYL 227B'],Jose L.  Fernandez,20,15,5
Fall2015,75537,PH 0260,C,3,Social and Political Philosophy,"[{'days': 'TF', 'times': '1230pm-0145pm', 'dates': '09/01-12/07', 'location': 'LYL 227B'}]",['TF 1230pm-0145pm 09/01-12/07 LYL 227B'],Jose L.  Fernandez,20,18,2
Fall2015,76803,PH 0281,A,3,Philosophies of Love and Sex,"[{'days': 'TF', 'times': '0330pm-0445pm', 'dates': '09/01-12/07', 'location': 'CNS 203'}]",['TF 0330pm-0445pm 09/01-12/07 CNS 203'],Maggie A.  Labinski,20,22,-2
Fall2015,76781,PH 0311,A,3,Kant,"[{'days': 'MR', 'times': '0200pm-0315pm', 'dates': '09/01-12/07', 'location': 'CNS 5'}]",['MR 0200pm-0315pm 09/01-12/07 CNS 5'],Steven Mitchell  Bayne,15,13,2
Fall2015,76804,PH 0350,A,3,Advanced Topics in Ethics,"[{'days': 'T', 'times': '0500pm-0730pm', 'dates': '09/01-12/07', 'location': 'DMH 331'}]",['T 0500pm-0730pm 09/01-12/07 DMH 331'],Toby J.  Svoboda,15,12,3
Fall2015,77124,PH 0398,KS,3,Independent Study,[],[],Kris F.  Sealey,0,1,-1
Fall2015,75039,PS 0015,A,3,General Physics I (Engr/Phys),"[{'days': 'TF', 'times': '1100am-1215pm', 'dates': '09/01-12/07', 'location': 'BNW GR22'}, {'days': 'W', 'times': '1100am-1150am', 'dates': '09/01-12/07', 'location': 'BNW GR22'}]","['TF 1100am-1215pm 09/01-12/07 BNW GR22', 'W 1100am-1150am 09/01-12/07 BNW GR22']",Angela   Biselli,26,25,1
Fall2015,75072,PS 0015,B,3,General Physics I (Engr/Phys),"[{'days': 'TF', 'times': '1230pm-0145pm', 'dates': '09/01-12/07', 'location': 'BNW 253'}, {'days': 'W', 'times': '0100pm-0150pm', 'dates': '09/01-12/07', 'location': 'BNW 253'}]","['TF 1230pm-0145pm 09/01-12/07 BNW 253', 'W 0100pm-0150pm 09/01-12/07 BNW 253']",Min   Xu,26,24,2
Fall2015,75073,PS 0015,C,3,General Physics I (Engr/Phys),"[{'days': 'TF', 'times': '0200pm-0315pm', 'dates': '09/01-12/07', 'location': 'BNW 341'}, {'days': 'W', 'times': '0300pm-0350pm', 'dates': '09/01-12/07', 'location': 'BNW 341'}]","['TF 0200pm-0315pm 09/01-12/07 BNW 341', 'W 0300pm-0350pm 09/01-12/07 BNW 341']",Robert A.  Cordery,26,24,2
Fall2015,75151,PS 0015,D,3,General Physics I,"[{'days': 'TR', 'times': '0500pm-0615pm', 'dates': '09/01-12/07', 'location': 'BNW 341'}]",['TR 0500pm-0615pm 09/01-12/07 BNW 341'],Daniel   Dlugos,26,24,2
Fall2015,75210,PS 0015,E,3,General Physics I (Engr/Phys),"[{'days': 'MR', 'times': '0930am-1045am', 'dates': '09/01-12/07', 'location': 'BNW 137'}, {'days': 'W', 'times': '0900am-0950am', 'dates': '09/01-12/07', 'location': 'BNW 137'}]","['MR 0930am-1045am 09/01-12/07 BNW 137', 'W 0900am-0950am 09/01-12/07 BNW 137']",Robert A.  Cordery,26,18,8
Fall2015,75763,PS 0015,F,3,General Physics I,"[{'days': 'MR', 'times': '0930am-1045am', 'dates': '09/01-12/07', 'location': 'BNW 333'}, {'days': 'W', 'times': '0900am-0950am', 'dates': '09/01-12/07', 'location': 'BNW 333'}]","['MR 0930am-1045am 09/01-12/07 BNW 333', 'W 0900am-0950am 09/01-12/07 BNW 333']",David Roberts  Winn,26,24,2
Fall2015,76806,PS 0015,G,3,General Physics I,"[{'days': 'MR', 'times': '1100am-1215pm', 'dates': '09/01-12/07', 'location': 'BNW GR22'}, {'days': 'W', 'times': '1000am-1050am', 'dates': '09/01-12/07', 'location': 'BNW GR22'}]","['MR 1100am-1215pm 09/01-12/07 BNW GR22', 'W 1000am-1050am 09/01-12/07 BNW GR22']",Bidyut B.  Das,26,25,1
Fall2015,75605,PS 0015L,A,1,General Physics I Lab,"[{'days': 'M', 'times': '0200pm-0430pm', 'dates': '09/01-12/07', 'location': 'BNW 162'}]",['M 0200pm-0430pm 09/01-12/07 BNW 162'],David Roberts  Winn,24,21,3
Fall2015,75607,PS 0015L,B,1,General Physics I Lab,"[{'days': 'T', 'times': '0200pm-0430pm', 'dates': '09/01-12/07', 'location': 'BNW 162'}]",['T 0200pm-0430pm 09/01-12/07 BNW 162'],Min   Xu,24,24,0
Fall2015,75608,PS 0015L,C,1,General Physics I Lab,"[{'days': 'W', 'times': '0200pm-0430pm', 'dates': '09/01-12/07', 'location': 'BNW 162'}]",['W 0200pm-0430pm 09/01-12/07 BNW 162'],Bidyut B.  Das,24,22,2
Fall2015,75610,PS 0015L,D,1,General Physics I Lab,"[{'days': 'W', 'times': '0600pm-0830pm', 'dates': '09/01-12/07', 'location': 'BNW 162'}]",['W 0600pm-0830pm 09/01-12/07 BNW 162'],Iosif   Zeylikovich,24,19,5
Fall2015,75611,PS 0015L,E,1,General Physics I Lab,"[{'days': 'F', 'times': '0315pm-0545pm', 'dates': '09/01-12/07', 'location': 'BNW 162'}]",['F 0315pm-0545pm 09/01-12/07 BNW 162'],Joachim   Kuhn,24,15,9
Fall2015,75612,PS 0015L,F,1,General Physics I Lab,"[{'days': 'R', 'times': '0200pm-0430pm', 'dates': '09/01-12/07', 'location': 'BNW 162'}]",['R 0200pm-0430pm 09/01-12/07 BNW 162'],James P.  Cavallo,24,24,0
Fall2015,75613,PS 0015L,G,1,General Physics I Lab,"[{'days': 'R', 'times': '0616pm-0845pm', 'dates': '09/01-12/07', 'location': 'BNW 162'}]",['R 0616pm-0845pm 09/01-12/07 BNW 162'],Iosif   Zeylikovich,24,17,7
Fall2015,77068,PS 0015L,H,1,General Physics I Lab,"[{'days': 'T', 'times': '0600pm-0830pm', 'dates': '09/01-12/07', 'location': 'BNW 162'}]",['T 0600pm-0830pm 09/01-12/07 BNW 162'],Robert A.  Cordery,24,14,10
Fall2015,75430,PS 0071,A,3,Physics of Light and Color,"[{'days': 'MR', 'times': '1230pm-0140pm', 'dates': '09/01-12/07', 'location': 'BNW 254A'}]",['MR 1230pm-0140pm 09/01-12/07 BNW 254A'],Bidyut B.  Das,24,23,1
Fall2015,76807,PS 0078,1,3,The Nature of the Universe,[],[],Joachim   Kuhn,20,20,0
Fall2015,75128,PS 0078,A,3,The Nature of the Universe,"[{'days': 'MR', 'times': '1230pm-0145pm', 'dates': '09/01-12/07', 'location': 'BNW 333'}]",['MR 1230pm-0145pm 09/01-12/07 BNW 333'],Byron M.  Norvell,25,26,-1
Fall2015,75315,PS 0078,B,3,The Nature of the Universe,"[{'days': 'MR', 'times': '0200pm-0315pm', 'dates': '09/01-12/07', 'location': 'BNW 333'}]",['MR 0200pm-0315pm 09/01-12/07 BNW 333'],Byron M.  Norvell,25,26,-1
Fall2015,76808,PS 0087,1,3,Fundamentals of Astronomy,[],[],David   Heiden,20,19,1
Fall2015,76809,PS 0093,A,3,Energy and Environment,"[{'days': 'MR', 'times': '1230pm-0145pm', 'dates': '09/01-12/07', 'location': 'BNW 340'}]",['MR 1230pm-0145pm 09/01-12/07 BNW 340'],David Roberts  Winn,26,11,15
Fall2015,75399,PS 0212,A,3,Circuit Analysis and Analog Systems,"[{'days': 'TF', 'times': '1100am-1215pm', 'dates': '09/01-12/07', 'location': 'BNW 254A'}]",['TF 1100am-1215pm 09/01-12/07 BNW 254A'],Uma   Balaji,15,2,13
Fall2015,75764,PS 0212,B,3,Circuit Analysis and Analog Systems,"[{'days': 'M', 'times': '0630pm-0900pm', 'dates': '09/01-12/07', 'location': 'BNW 254'}]",['M 0630pm-0900pm 09/01-12/07 BNW 254'],Tina M  Romansky,15,3,12
Fall2015,75614,PS 0212L,A,1,Circuit Analysis and Analog Systems Lab,"[{'days': 'T', 'times': '0630pm-0830pm', 'dates': '09/01-12/07', 'location': 'BNW 133'}]",['T 0630pm-0830pm 09/01-12/07 BNW 133'],James P.  Cavallo,15,1,14
Fall2015,75765,PS 0212L,B,1,Circuit Analysis and Analog Systems Lab,"[{'days': 'W', 'times': '1100am-0100pm', 'dates': '09/01-12/07', 'location': 'BNW 133'}]",['W 1100am-0100pm 09/01-12/07 BNW 133'],Jeffrey N.  Denenberg,15,3,12
Fall2015,76810,PS 0226,A,3,Classical Mechanics,"[{'days': 'TF', 'times': '0200pm-0315pm', 'dates': '09/01-12/07', 'location': 'BNW GR22'}]",['TF 0200pm-0315pm 09/01-12/07 BNW GR22'],Angela   Biselli,10,4,6
Fall2015,75400,PS 0271,A,3,Electricity & Magnetism I,"[{'days': 'TF', 'times': '0930am-1045am', 'dates': '09/01-12/07', 'location': 'BNW 333'}]",['TF 0930am-1045am 09/01-12/07 BNW 333'],Min   Xu,10,11,-1
Fall2015,75040,PS 0285,A,3,Modern Physics,"[{'days': 'TF', 'times': '1230pm-0145pm', 'dates': '09/01-12/07', 'location': 'BNW GR22'}]",['TF 1230pm-0145pm 09/01-12/07 BNW GR22'],Angela   Biselli,16,10,6
Fall2015,75071,PS 0386,A,4,Quantum Mechanics,"[{'days': 'MR', 'times': '0330pm-0445pm', 'dates': '09/01-12/07', 'location': 'BNW 469'}]",['MR 0330pm-0445pm 09/01-12/07 BNW 469'],Bidyut B.  Das,10,3,7
Fall2015,76299,PS 0391,A,1.000-4.000,Theoretical/Experimental Capstone,"[{'days': 'W', 'times': '0430pm-0530pm', 'dates': '09/01-12/07', 'location': 'BNW GR22'}]",['W 0430pm-0530pm 09/01-12/07 BNW GR22'],Angela   Biselli,5,1,4
Fall2015,77120,PS 0399,AB,1.000/2.000,Independent Study,[],[],Angela   Biselli,0,1,-1
Fall2015,77176,PS 0399,MX,2,Independent Study,[],[],Min   Xu,0,2,-2
Fall2015,75041,PO 0011,A,3,Introduction to American Politics,"[{'days': 'MR', 'times': '1100am-1215pm', 'dates': '09/01-12/07', 'location': 'CNS 2'}]",['MR 1100am-1215pm 09/01-12/07 CNS 2'],Gwendoline M.  Alphonso,25,21,4
Fall2015,75227,PO 0011,C01,3,Introduction to American Politics,"[{'days': 'MR', 'times': '0930am-1045am', 'dates': '09/01-12/07', 'location': 'CNS 2'}]",['MR 0930am-1045am 09/01-12/07 CNS 2'],Gwendoline M.  Alphonso,0,19,-19
Fall2015,75042,PO 0012,A,3,Introduction to Comparative Politics,"[{'days': 'TF', 'times': '1230pm-0145pm', 'dates': '09/01-12/07', 'location': 'CNS 202'}]",['TF 1230pm-0145pm 09/01-12/07 CNS 202'],Martha Jane   Patton,25,24,1
Fall2015,75542,PO 0012,C01,3,Introduction to Comparative Politics,"[{'days': 'TF', 'times': '0200pm-0315pm', 'dates': '09/01-12/07', 'location': 'CNS 202'}]",['TF 0200pm-0315pm 09/01-12/07 CNS 202'],Martha Jane   Patton,0,19,-19
Fall2015,75043,PO 0014,A,3,Introduction to Political Theory,"[{'days': 'MR', 'times': '0200pm-0315pm', 'dates': '09/01-12/07', 'location': 'CNS 306'}]",['MR 0200pm-0315pm 09/01-12/07 CNS 306'],Kevin J.  Cassidy,20,17,3
Fall2015,75541,PO 0014,B,3,Introduction to Political Theory,"[{'days': 'MR', 'times': '0330pm-0445pm', 'dates': '09/01-12/07', 'location': 'CNS 306'}]",['MR 0330pm-0445pm 09/01-12/07 CNS 306'],Kevin J.  Cassidy,25,12,13
Fall2015,75126,PO 0115,A,3,Intro to Study of Peace & Just,"[{'days': 'MR', 'times': '0930am-1045am', 'dates': '09/01-12/07', 'location': 'CNS 108'}]",['MR 0930am-1045am 09/01-12/07 CNS 108'],Kevin J.  Cassidy,20,19,1
Fall2015,76357,PO 0116,A,3,Utopian Politics,"[{'days': 'MR', 'times': '1100am-1215pm', 'dates': '09/01-12/07', 'location': 'CNS 106'}]",['MR 1100am-1215pm 09/01-12/07 CNS 106'],Jocelyn M.  Boryczka,25,14,11
Fall2015,75751,PO 0119,A,3,"Sex, Sexuality and Gender","[{'days': 'MR', 'times': '1230pm-0145pm', 'dates': '09/01-12/07', 'location': 'CNS 106'}]",['MR 1230pm-0145pm 09/01-12/07 CNS 106'],Jocelyn M.  Boryczka,25,24,1
Fall2015,76855,PO 0129,A,3,Politics of Humanitarian Action,"[{'days': 'TF', 'times': '1100am-1215pm', 'dates': '09/01-12/07', 'location': 'BNW 127'}]",['TF 1100am-1215pm 09/01-12/07 BNW 127'],Janie L.  Leatherman,25,16,9
Fall2015,75539,PO 0130,A,3,International Relations: Theories and Challenges,"[{'days': 'TF', 'times': '0200pm-0315pm', 'dates': '09/01-12/07', 'location': 'DMH 350'}]",['TF 0200pm-0315pm 09/01-12/07 DMH 350'],Janie L.  Leatherman,10,10,0
Fall2015,76856,PO 0131,A,3,International Environmental Policy,"[{'days': 'TF', 'times': '0930am-1045am', 'dates': '09/01-12/07', 'location': 'CNS 206'}]",['TF 0930am-1045am 09/01-12/07 CNS 206'],David L.  Downie,25,23,2
Fall2015,76355,PO 0132,A,3,Climate Change: Politics and Policy,"[{'days': 'TF', 'times': '0200pm-0315pm', 'dates': '09/01-12/07', 'location': 'CNS 303'}]",['TF 0200pm-0315pm 09/01-12/07 CNS 303'],David L.  Downie,25,10,15
Fall2015,75865,PO 0144,A,3,Middle Eastern Politics,"[{'days': 'TF', 'times': '0930am-1045am', 'dates': '09/01-12/07', 'location': 'BNW 138'}]",['TF 0930am-1045am 09/01-12/07 BNW 138'],Martha Jane   Patton,25,18,7
Fall2015,76857,PO 0162,A,3,United States Congress,"[{'days': 'MR', 'times': '1230pm-0145pm', 'dates': '09/01-12/07', 'location': 'DMH 350'}]",['MR 1230pm-0145pm 09/01-12/07 DMH 350'],Gwendoline M.  Alphonso,25,24,1
Fall2015,76887,PO 0167,A,3,Media and Politics,"[{'days': 'W', 'times': '1100am-0130pm', 'dates': '09/01-12/07', 'location': 'CNS 106'}]",['W 1100am-0130pm 09/01-12/07 CNS 106'],Stephen   Balkaran,25,18,7
Fall2015,77038,PO 0298,A,3,Internship,[],[],Edith B.  Cassidy,0,4,-4
Fall2015,77036,PO 0398,MP,3,Independent Study/Research,[],[],Martha Jane   Patton,0,1,-1
Fall2015,75345,PG 0110,A,3,Elem Brazilian Portuguese I,"[{'days': 'TF', 'times': '1230pm-0120pm', 'dates': '09/01-12/07', 'location': 'CNS 204'}, {'days': 'W', 'times': '0100pm-0150pm', 'dates': '09/01-12/07', 'location': 'CNS 204'}]","['TF 1230pm-0120pm 09/01-12/07 CNS 204', 'W 0100pm-0150pm 09/01-12/07 CNS 204']",Michelle Leigh  Farrell,18,10,8
Fall2015,75470,PG 0210,A,3,Interm Brazilian Portuguese I,"[{'days': 'W', 'times': '0200pm-0430pm', 'dates': '09/01-12/07', 'location': 'CNS 204'}]",['W 0200pm-0430pm 09/01-12/07 CNS 204'],Michelle Leigh  Farrell,18,2,16
Fall2015,75726,PY 0098,1,0,Comprehensive Exam in Applied Psychology,"[{'days': 'S', 'times': '0900am-0100pm', 'dates': '11/14-11/14', 'location': 'CNS 301'}]",['S 0900am-0100pm 11/14-11/14 CNS 301'],Faith-Anne   Dohm,10,4,6
Fall2015,75045,PY 0101,A,3,General Psychology,"[{'days': 'MR', 'times': '0930am-1045am', 'dates': '09/01-12/07', 'location': 'BNW 254A'}]",['MR 0930am-1045am 09/01-12/07 BNW 254A'],Margaret M.  McClure,30,30,0
Fall2015,75046,PY 0101,B,3,General Psychology,"[{'days': 'TF', 'times': '0330pm-0445pm', 'dates': '09/01-12/07', 'location': 'BNW 131'}]",['TF 0330pm-0445pm 09/01-12/07 BNW 131'],Jennifer L.  Claydon,30,31,-1
Fall2015,75175,PY 0101,C01,3,General Psychology,"[{'days': 'MR', 'times': '1230pm-0145pm', 'dates': '09/01-12/07', 'location': 'BNW 124'}]",['MR 1230pm-0145pm 09/01-12/07 BNW 124'],Michael Robert  Andreychik,0,26,-26
Fall2015,75317,PY 0101,D,3,General Psychology,"[{'days': 'TR', 'times': '0630pm-0745pm', 'dates': '09/01-12/07', 'location': 'BNW 139'}]",['TR 0630pm-0745pm 09/01-12/07 BNW 139'],Michael C.  Amico,30,29,1
Fall2015,76700,PY 0101,E,3,General Psychology,"[{'days': 'MR', 'times': '1100am-1150am', 'dates': '09/01-12/07', 'location': 'BNW 340'}, {'days': 'W', 'times': '1000am-1050am', 'dates': '09/01-12/07', 'location': 'BNW 340'}]","['MR 1100am-1150am 09/01-12/07 BNW 340', 'W 1000am-1050am 09/01-12/07 BNW 340']",Susan   Rakowitz,30,22,8
Fall2015,77022,PY 0101,F,3,General Psychology,"[{'days': 'MR', 'times': '0330pm-0445pm', 'dates': '09/01-12/07', 'location': 'BNW 256'}]",['MR 0330pm-0445pm 09/01-12/07 BNW 256'],Michael Walden  Creane,30,31,-1
Fall2015,76071,PY 0111,A,3,Developmental Psychology for Non-Majors,"[{'days': 'TR', 'times': '0500pm-0615pm', 'dates': '09/01-12/07', 'location': 'BNW 139'}]",['TR 0500pm-0615pm 09/01-12/07 BNW 139'],Michael C.  Amico,27,31,-4
Fall2015,76291,PY 0111,B,3,Developmental Psychology for Non-Majors,"[{'days': 'TR', 'times': '0630pm-0745pm', 'dates': '09/01-12/07', 'location': 'BNW 256'}]",['TR 0630pm-0745pm 09/01-12/07 BNW 256'],Michael Walden  Creane,30,30,0
Fall2015,76070,PY 0122,A,3,Psychology and the Law,"[{'days': 'TF', 'times': '1230pm-0145pm', 'dates': '09/01-12/07', 'location': 'BNW 340'}]",['TF 1230pm-0145pm 09/01-12/07 BNW 340'],Dorothea D.  Braginsky,25,25,0
Fall2015,76072,PY 0201,A,4,Statistics for Life Sciences,"[{'days': 'MR', 'times': '1230pm-0120pm', 'dates': '09/01-12/07', 'location': 'BNW 341'}, {'days': 'W', 'times': '1200pm-1250pm', 'dates': '09/01-12/07', 'location': 'BNW 341'}]","['MR 1230pm-0120pm 09/01-12/07 BNW 341', 'W 1200pm-1250pm 09/01-12/07 BNW 341']",W Ronald   Salafia,20,17,3
Fall2015,76077,PY 0201,B,4,Statistics for Life Sciences,"[{'days': 'MR', 'times': '1100am-1150am', 'dates': '09/01-12/07', 'location': 'BNW 253'}, {'days': 'W', 'times': '1000am-1050am', 'dates': '09/01-12/07', 'location': 'BNW 253'}]","['MR 1100am-1150am 09/01-12/07 BNW 253', 'W 1000am-1050am 09/01-12/07 BNW 253']",Linda A.  Henkel,20,19,1
Fall2015,76701,PY 0201,C,4,Statistics for Life Sciences,"[{'days': 'MWR', 'times': '0200pm-0250pm', 'dates': '09/01-12/07', 'location': 'BNW 341'}]",['MWR 0200pm-0250pm 09/01-12/07 BNW 341'],W Ronald   Salafia,20,11,9
Fall2015,76073,PY 0201L,A1,0,Statistics Lab,"[{'days': 'T', 'times': '1000am-1150am', 'dates': '09/01-12/07', 'location': 'BNW 129B'}]",['T 1000am-1150am 09/01-12/07 BNW 129B'],W Ronald   Salafia,10,9,1
Fall2015,76074,PY 0201L,A2,0,Statistics Lab,"[{'days': 'T', 'times': '1200pm-0150pm', 'dates': '09/01-12/07', 'location': 'BNW 129B'}]",['T 1200pm-0150pm 09/01-12/07 BNW 129B'],W Ronald   Salafia,10,8,2
Fall2015,76075,PY 0201L,B1,0,Statistics Lab,"[{'days': 'W', 'times': '1130am-0120pm', 'dates': '09/01-12/07', 'location': 'BNW 129B'}]",['W 1130am-0120pm 09/01-12/07 BNW 129B'],Linda A.  Henkel,10,10,0
Fall2015,76076,PY 0201L,B2,0,Statistics Lab,"[{'days': 'W', 'times': '0200pm-0350pm', 'dates': '09/01-12/07', 'location': 'BNW 129B'}]",['W 0200pm-0350pm 09/01-12/07 BNW 129B'],Linda A.  Henkel,10,9,1
Fall2015,76702,PY 0201L,C1,0,Statistics Lab,"[{'days': 'T', 'times': '0200pm-0350pm', 'dates': '09/01-12/07', 'location': 'BNW 129B'}]",['T 0200pm-0350pm 09/01-12/07 BNW 129B'],W Ronald   Salafia,10,9,1
Fall2015,76703,PY 0201L,C2,0,Statistics Lab,"[{'days': 'T', 'times': '0400pm-0550pm', 'dates': '09/01-12/07', 'location': 'BNW 129B'}]",['T 0400pm-0550pm 09/01-12/07 BNW 129B'],W Ronald   Salafia,10,2,8
Fall2015,76079,PY 0202,A,4,Research Methods in Psychology,"[{'days': 'TF', 'times': '0200pm-0340pm', 'dates': '09/01-12/07', 'location': 'BNW 469'}]",['TF 0200pm-0340pm 09/01-12/07 BNW 469'],Lauren M.  Sippel,13,13,0
Fall2015,76292,PY 0202,B,4,Research Methods in Psychology,"[{'days': 'MR', 'times': '0900am-1040am', 'dates': '09/01-12/07', 'location': 'BNW 124'}]",['MR 0900am-1040am 09/01-12/07 BNW 124'],Michael Robert  Andreychik,14,14,0
Fall2015,76704,PY 0202,C,4,Research Methods in Psychology,"[{'days': 'TF', 'times': '0900am-1040am', 'dates': '09/01-12/07', 'location': 'BNW 469'}]",['TF 0900am-1040am 09/01-12/07 BNW 469'],Margaret M.  McClure,14,14,0
Fall2015,76293,PY 0211,A,3,Developmental Psychology for Majors,"[{'days': 'MR', 'times': '0200pm-0315pm', 'dates': '09/01-12/07', 'location': 'BNW 253'}]",['MR 0200pm-0315pm 09/01-12/07 BNW 253'],Susan   Rakowitz,25,15,10
Fall2015,76705,PY 0211,B,3,Developmental Psychology for Majors,"[{'days': 'TF', 'times': '0330pm-0445pm', 'dates': '09/01-12/07', 'location': 'BNW 256'}]",['TF 0330pm-0445pm 09/01-12/07 BNW 256'],Michael Walden  Creane,25,21,4
Fall2015,76083,PY 0212,A,4,Developmental Psychology for Majors with Lab,"[{'days': 'TF', 'times': '0930am-1215pm', 'dates': '09/01-12/07', 'location': 'BNW 253'}]",['TF 0930am-1215pm 09/01-12/07 BNW 253'],Judith   Primavera,24,25,-1
Fall2015,76080,PY 0221,A,3,Social Psychology,"[{'days': 'MR', 'times': '0200pm-0315pm', 'dates': '09/01-12/07', 'location': 'BNW 254'}]",['MR 0200pm-0315pm 09/01-12/07 BNW 254'],Michael Robert  Andreychik,20,21,-1
Fall2015,76082,PY 0231,A,3,Abnormal Psychology for Majors,"[{'days': 'TF', 'times': '1100am-1215pm', 'dates': '09/01-12/07', 'location': 'BNW 124'}]",['TF 1100am-1215pm 09/01-12/07 BNW 124'],Margaret M.  McClure,20,24,-4
Fall2015,76097,PY 0232,A,3,Theories of Personality,"[{'days': 'TR', 'times': '0500pm-0615pm', 'dates': '09/01-12/07', 'location': 'BNW 256'}]",['TR 0500pm-0615pm 09/01-12/07 BNW 256'],Michael Walden  Creane,20,16,4
Fall2015,76294,PY 0236,A,3,Human Neuropsychology,"[{'days': 'TF', 'times': '1230pm-0145pm', 'dates': '09/01-12/07', 'location': 'BNW 124'}]",['TF 1230pm-0145pm 09/01-12/07 BNW 124'],Margaret M.  McClure,20,18,2
Fall2015,75049,PY 0251,A,3,Cognitive Psychology,"[{'days': 'MR', 'times': '1230pm-0145pm', 'dates': '09/01-12/07', 'location': 'BNW 254'}]",['MR 1230pm-0145pm 09/01-12/07 BNW 254'],Linda A.  Henkel,20,19,1
Fall2015,75048,PY 0261,A,3,Biological Bases of Behavior,"[{'days': 'MR', 'times': '0930am-1045am', 'dates': '09/01-12/07', 'location': 'BNW 341'}]",['MR 0930am-1045am 09/01-12/07 BNW 341'],W Ronald   Salafia,25,22,3
Fall2015,75220,PY 0261,B,3,Biological Bases of Behavior,"[{'days': 'TF', 'times': '0200pm-0315pm', 'dates': '09/01-12/07', 'location': 'BNW 124'}]",['TF 0200pm-0315pm 09/01-12/07 BNW 124'],Shannon M.  Harding,25,27,-2
Fall2015,76081,PY 0262,A,3,Sensation and Perception,"[{'days': 'M', 'times': '0500pm-0730pm', 'dates': '09/01-12/07', 'location': 'BNW GR22'}]",['M 0500pm-0730pm 09/01-12/07 BNW GR22'],Kevin R.  Kelliher,25,15,10
Fall2015,76706,PY 0272,A,3,Hormones and Behavior,"[{'days': 'TF', 'times': '0930am-1045am', 'dates': '09/01-12/07', 'location': 'BNW 137'}]",['TF 0930am-1045am 09/01-12/07 BNW 137'],Shannon M.  Harding,20,16,4
Fall2015,77012,PY 0291,DB,3,Internship/Teaching of Psychology,[],[],Dorothea D.  Braginsky,0,2,-2
Fall2015,77013,PY 0291,JP,3,Internship/Teaching of Psychology,[],[],Judith   Primavera,0,3,-3
Fall2015,77014,PY 0291,LH,3,Internship/Teaching of Psychology,[],[],Linda A.  Henkel,0,2,-2
Fall2015,77016,PY 0291,RS,3,Internship/Teaching of Psychology,[],[],W Ronald   Salafia,0,5,-5
Fall2015,76707,PY 0295,A,3,Supervised Research,"[{'days': 'W', 'times': '0630pm-0900pm', 'dates': '09/01-12/07', 'location': 'BNW 256'}]",['W 0630pm-0900pm 09/01-12/07 BNW 256'],Shannon M.  Harding,0,15,-15
Fall2015,76296,PY 0322,A,3,Senior Seminar: Health Psychology,"[{'days': 'W', 'times': '0200pm-0430pm', 'dates': '09/01-12/07', 'location': 'BNW 469'}]",['W 0200pm-0430pm 09/01-12/07 BNW 469'],Dorothea D.  Braginsky,0,18,-18
Fall2015,76103,PY 0331,A,3,Abnormal Child Psychology Senior Seminar,"[{'days': 'W', 'times': '1100am-0130pm', 'dates': '09/01-12/07', 'location': 'BNW 254'}]",['W 1100am-0130pm 09/01-12/07 BNW 254'],Judith   Primavera,0,16,-16
Fall2015,76708,PY 0351,A,3,Senior Seminar: False Memories,"[{'days': 'MR', 'times': '0330pm-0445pm', 'dates': '09/01-12/07', 'location': 'BNW 341'}]",['MR 0330pm-0445pm 09/01-12/07 BNW 341'],Linda A.  Henkel,0,16,-16
Fall2015,76740,PY 0391,A,3,Internship in Applied Psychology,"[{'days': 'W', 'times': '0500pm-0615pm', 'dates': '09/01-12/07', 'location': 'BNW 469'}]",['W 0500pm-0615pm 09/01-12/07 BNW 469'],Dorothea D.  Braginsky,0,14,-14
Fall2015,76741,PY 0395,A,4,Independent Research,"[{'days': 'W', 'times': '0630pm-0900pm', 'dates': '09/01-12/07', 'location': 'BNW 256'}]",['W 0630pm-0900pm 09/01-12/07 BNW 256'],Shannon M.  Harding,0,2,-2
Fall2015,76028,PY 0406,1,3,Organizational Development,"[{'days': 'R', 'times': '0500pm-0830pm', 'dates': '10/29-12/17', 'location': 'CNS 208'}]",['R 0500pm-0830pm 10/29-12/17 CNS 208'],William Paul   Maloney,20,10,10
